Session,Participant,Group,Type,HRV_MeanNN,HRV_SDNN,HRV_SDANN1,HRV_SDNNI1,HRV_SDANN2,HRV_SDNNI2,HRV_SDANN5,HRV_SDNNI5,HRV_RMSSD,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_SDRMSSD,HRV_Prc20NN,HRV_Prc80NN,HRV_pNN50,HRV_pNN20,HRV_MinNN,HRV_MaxNN,HRV_HTI,HRV_TINN,HRV_ULF,HRV_VLF,HRV_LF,HRV_HF,HRV_VHF,HRV_TP,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,Comparison_HRV_MeanNN,Comparison_HRV_SDNN,Comparison_HRV_SDANN1,Comparison_HRV_SDNNI1,Comparison_HRV_SDANN2,Comparison_HRV_SDNNI2,Comparison_HRV_SDANN5,Comparison_HRV_SDNNI5,Comparison_HRV_RMSSD,Comparison_HRV_SDSD,Comparison_HRV_CVNN,Comparison_HRV_CVSD,Comparison_HRV_MedianNN,Comparison_HRV_MadNN,Comparison_HRV_MCVNN,Comparison_HRV_IQRNN,Comparison_HRV_SDRMSSD,Comparison_HRV_Prc20NN,Comparison_HRV_Prc80NN,Comparison_HRV_pNN50,Comparison_HRV_pNN20,Comparison_HRV_MinNN,Comparison_HRV_MaxNN,Comparison_HRV_HTI,Comparison_HRV_TINN,Comparison_HRV_ULF,Comparison_HRV_VLF,Comparison_HRV_LF,Comparison_HRV_HF,Comparison_HRV_VHF,Comparison_HRV_TP,Comparison_HRV_LFHF,Comparison_HRV_LFn,Comparison_HRV_HFn,Comparison_HRV_LnHF
2024-03-12 14:37:21.198076,90x8j3by,GroupC,Window 2,934.7239583333334,202.36611332162008,7.448606140353701,200.4725786329269,,,,,300.1301724566328,300.90555117881877,0.2164982629550338,0.3210896326994573,1004.5,120.0906,0.11955261324041812,169.0,0.6742611436404679,886.2,1088.0,77.60416666666666,89.0625,493.0,1176.0,17.454545454545453,539.0625,,0.0013816178628359955,0.013880139709136105,0.06842509017631268,0.015920283430342155,0.09960713117862693,0.20285161003618402,0.1393488552967623,0.6869497130040314,-2.6820157061708016,-7.023410087719299,-20.217892265714738,-21.44370491688667,-22.833685188209756,,,,,-34.77290915665134,-34.887028535566344,-0.01985387674939923,-0.03452918062920379,-22.5,0.7412999999999954,0.003341026093387933,-14.5,0.009638995300982778,217.79999999999995,-18.0,5.498903508771917,1.1677631578947398,50.0,-60.0,0.18181818181817988,-101.5625,,-0.002822086917168216,-0.0033092958218705944,-0.01676884627258969,-0.008885230086758875,-0.03178545909838737,0.0010833123438173664,0.008523855996829921,0.038557469048048465,-0.21919069005122793
2024-03-12 14:37:21.198076,90x8j3by,GroupC,Window 3,922.0515463917526,214.45341396036184,9.952084234624655,213.36653674160004,,,,,325.81627264965766,326.6594472597175,0.23258289061992082,0.35336014990123765,994.5,135.65789999999998,0.13640814479638008,193.5,0.658203509040073,636.0,1089.4,76.80412371134021,89.69072164948454,484.0,1202.0,27.714285714285715,500.0,,0.0012647984651388854,0.01809409639592423,0.08637407669898393,0.019567923973751542,0.12530089553379858,0.20948526557317262,0.14440516421563437,0.6893332751615127,-2.4490676863987995,-19.695822029300075,-8.130591626972972,-18.940226822615713,-9.939727079536624,,,,,-9.086808963626481,-9.133132454667589,-0.003769249084512205,-0.002258663427423424,-32.5,16.308599999999984,0.020196557649349897,10.0,-0.00641863929941211,-32.40000000000009,-16.59999999999991,4.698860553445471,1.7959848073792841,41.0,-34.0,10.441558441558442,-140.625,,-0.002938906314865326,0.0009046608649175315,0.0011801402500815628,-0.005237589543349488,-0.00609169474321572,0.007716967880805975,0.013580164915701992,0.04094103120552972,0.013757329720774258
2024-03-12 14:37:21.198076,90x8j3by,GroupC,Window 4,931.8177083333334,219.34770766421974,6.064387892526091,220.7199521728273,,,,,335.0204807367588,335.90024188635397,0.23539765954496525,0.3595343571394267,1001.5,131.9514,0.13175376934598104,191.5,0.6547292487368002,632.0000000000001,1101.6,81.25,89.58333333333334,479.0,1268.0,24.0,23.4375,,0.000499192628790494,0.018319974068042564,0.07405438321909251,0.02393114469662238,0.11680469461254794,0.24738541152712423,0.15684278897189557,0.6340017707741782,-2.6029555473247727,-9.929660087719299,-3.2362979231150746,-22.827923164714278,-2.586311648309362,,,,,0.11739912347468362,0.10766217196885464,-0.0009544801594677799,0.003915543810765643,-25.5,12.602100000000007,0.015542182198950857,8.0,-0.009892899602684913,-36.39999999999998,-4.400000000000091,9.14473684210526,1.6885964912280826,36.0,32.0,6.727272727272727,-617.1875,,-0.0037045121512137174,0.001130538537035864,-0.011139553229809862,-0.0008743688204786507,-0.01458789566446636,0.04561711383475758,0.026017789671963193,-0.014390473181804753,-0.14013053120519903
2024-03-12 14:37:21.198076,90x8j3by,GroupC,Window 5,930.7604166666666,219.2077235613185,5.475249839013299,220.6828112769161,,,,,333.46309952295394,334.33922518593795,0.23551466052495804,0.358269532687247,989.0,169.7577,0.1716458038422649,256.25,0.657367258550985,664.2,1111.8,78.125,90.10416666666666,488.0,1254.0,24.0,39.0625,,0.0021438849773870866,0.024947956476034743,0.08975961560718439,0.01768737413263089,0.13453883119323712,0.2779418818504599,0.18543312926661434,0.6671651211111186,-2.4106201196680748,-10.986951754386041,-3.3762820260163267,-23.417061218227072,-2.623452544220555,,,,,-1.4399820903302043,-1.4533545284471643,-0.0008374791794749925,0.002650719358585907,-38.0,50.4084,0.055434216695234725,72.75,-0.007254889788500085,-4.2000000000000455,5.7999999999999545,6.01973684210526,2.209429824561397,45.0,18.0,6.727272727272727,-601.5625,,-0.0020598198026171247,0.007758520945028043,0.0045656791582820155,-0.007118139384470139,0.0031462409162228144,0.07617358415809328,0.05460812996668196,0.018772877155135648,0.05220489645149895
2024-03-12 14:37:21.198076,90x8j3by,GroupC,Window 6,928.5052083333334,215.68922760459876,14.374123495618582,216.83285532076357,,,,,339.3620593552599,340.2532183190445,0.23229727272263864,0.36549289794982914,987.5,149.74259999999998,0.15163807594936707,234.5,0.6355726035325749,670.4,1097.8,78.125,90.10416666666666,480.0,1305.0,24.0,500.0,,0.0005640622054266005,0.01164563320613328,0.07054068966668729,0.014478123788266586,0.09722850886651375,0.16509100295390092,0.11977591080946964,0.7255144657575022,-2.651565577263033,-13.242160087719299,-6.894777982736059,-14.518187561621788,-6.473408500373097,,,,,4.45897774197573,4.46063860465938,-0.004054866981794386,0.009874084621168067,-39.5,30.393299999999982,0.03542648880233688,51.0,-0.029049544806910133,1.9999999999998863,-8.200000000000045,6.01973684210526,2.209429824561397,37.0,69.0,6.727272727272727,-140.625,,-0.003639642574577611,-0.00554380232487342,-0.01465324678221508,-0.010327389728834444,-0.03416408141050055,-0.03667729473846573,-0.011049088490462738,0.07712222180151929,-0.18874056114345938
2024-03-12 14:37:21.198076,90x8j3by,GroupC,Window 7,926.5989583333334,219.43874289588427,10.959251767814711,219.93565945347493,,,,,349.83574305725085,350.7488703036534,0.23682170255251214,0.3775481721741818,997.5,154.19039999999998,0.15457684210526315,232.5,0.627262214484393,637.2,1111.4,80.72916666666666,91.66666666666666,491.0,1227.0,27.428571428571427,39.0625,,0.00034095903821106783,0.0040663463392754335,0.05836378834529824,0.012321468783105739,0.07509256250589048,0.06967241939844052,0.05415111967921533,0.7772246198246333,-2.841059644046771,-15.148410087719299,-3.14526269145054,-17.933059289425657,-3.370604367661741,,,,,14.932661443966708,14.956290589268292,0.00046956284807911364,0.02192935884552072,-29.5,34.84109999999998,0.03836525495823297,49.0,-0.037359933855092065,-31.200000000000045,5.400000000000091,8.623903508771917,3.771929824561397,48.0,-9.0,10.155844155844154,-601.5625,,-0.0038627457417931433,-0.013123089191731267,-0.02683014810360413,-0.012484044733995291,-0.05630002777112382,-0.13209587829392613,-0.07667387962071706,0.12883237586865037,-0.3782346279271973
2024-03-12 14:37:37.758845,518oj41e,GroupC,Baseline,741.8921161825726,77.13168380062618,61.1713048410356,57.784722546048215,,,,,32.29828426815682,32.365524547255035,0.103966172598665,0.04353501481367476,745.0,87.4734,0.11741395973154362,114.0,2.388104679500608,670.0,805.0,11.618257261410788,43.56846473029046,590.0,910.0,16.066666666666666,101.5625,,0.0005828149773223676,0.003323700840795475,0.0018600585233778304,3.980715883805937e-05,0.005806381500333732,1.7868797132037,0.5724220567671,0.3203472805345154,-6.287147327570385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-12 14:37:37.758845,518oj41e,GroupC,Window 1,779.8304347826087,68.1194810498443,55.13465285276983,50.237744743823434,,,,,32.442020839602534,32.51184333589815,0.0873516575033825,0.04160137818761371,783.0,88.95599999999999,0.11360919540229884,119.0,2.099729896193448,716.0,849.2,10.434782608695652,43.47826086956522,643.0,901.0,16.428571428571427,125.0,,0.0023960328233465803,0.007109867115837342,0.0034003102424483293,8.965070396993303e-05,0.012995860885602185,2.090946592778551,0.5470870439767634,0.2616456325887156,-5.6838886037439265,37.93831860003604,-9.012202750781881,-6.036651988265767,-7.546977802224781,,,,,0.1437365714457144,0.14631878864311432,-0.0166145150952825,-0.0019336366260610527,38.0,1.4825999999999908,-0.0038047643292447725,5.0,-0.28837478330716015,46.0,44.200000000000045,-1.1834746527151356,-0.09020386072523934,53.0,-9.0,0.3619047619047606,23.4375,,0.0018132178460242127,0.003786166275041867,0.001540251719070499,4.984354513187366e-05,0.007189479385268453,0.3040668795748509,-0.025335012790336564,-0.058701647945799795,0.6032587238264586
2024-03-12 14:37:37.758845,518oj41e,GroupC,Window 2,812.9863636363636,67.6180165357759,33.73773439701188,62.049640293262485,,,,,40.94873730358472,41.0408747411947,0.08317238709064055,0.05036829538004461,824.0,65.9757,0.08006759708737865,86.75,1.6512845325234606,755.8,872.2,16.818181818181817,50.90909090909091,654.0,943.0,11.578947368421053,203.125,,0.006352790281778554,0.02398343040738079,0.014127809980708646,0.0002285905408853992,0.04469262121075339,1.6976042599758825,0.5366306508245301,0.31611057033525225,-4.259610085047574,71.09424745379101,-9.513667264850284,-27.433570444023722,4.26491774721427,,,,,8.650453035427901,8.675350193939664,-0.02079378550802445,0.006833280566369844,79.0,-21.497699999999995,-0.037346362644164965,-27.25,-0.7368201469771474,85.79999999999995,67.20000000000005,5.199924556771029,7.3406261788004485,64.0,33.0,-4.487719298245613,101.5625,,0.005769975304456186,0.020659729566585315,0.012267751457330816,0.00018878338204733982,0.03888623971041966,-0.08927545322781749,-0.03579140594256991,-0.004236710199263138,2.0275372425228113
2024-03-12 14:37:37.758845,518oj41e,GroupC,Window 3,811.1454545454545,74.16448907955689,40.93047941933671,66.63433001532009,,,,,33.60358482724736,33.6792552982236,0.09143180013394367,0.0414273231008586,832.0,68.9409,0.08286165865384615,115.25,2.207040988657283,742.2,875.2,11.818181818181818,40.45454545454545,640.0,942.0,12.222222222222221,257.8125,,0.0074890182283976585,0.04932194324076189,0.00530546679343575,0.00013472243479234383,0.062251150697387646,9.296438025356418,0.792305727496081,0.08522680679794073,-5.2390175195646185,69.25333836288189,-2.9671947210692906,-20.240825421698887,8.849607469271874,,,,,1.30530055909054,1.313730750968567,-0.012534372464721333,-0.002107691712816162,87.0,-18.5325,-0.03455230107769747,1.25,-0.1810636908433252,72.20000000000005,70.20000000000005,0.19992455677103038,-3.1139192757450047,50.0,32.0,-3.844444444444445,156.25,,0.00690620325107529,0.045998242399966416,0.00344540827005792,9.491527595428446e-05,0.056444769197053914,7.509558312152718,0.21988367072898096,-0.23512047373657466,1.0481298080057666
2024-03-12 14:37:37.758845,518oj41e,GroupC,Window 4,752.0588235294117,69.54818553844699,29.066208070434154,64.69839065945848,,,,,34.557174540698306,34.629010197792816,0.09247705546762604,0.04595009520468293,757.0,79.31909999999999,0.10478084544253631,106.75,2.0125541645929252,683.4,817.6,12.184873949579831,50.84033613445378,611.0,904.0,17.0,140.625,,0.00822634308627926,0.027990944172520377,0.007078491734121711,0.0002731374988320802,0.04356891649175343,3.9543655942396114,0.6424521522773788,0.1624665542339457,-4.950694425874741,10.166707346839075,-7.583498262179191,-32.10509677060145,6.913668113410267,,,,,2.2588902725414854,2.263485650537781,-0.011489117131038964,0.0024150803910081634,12.0,-8.154300000000006,-0.012633114289007305,-7.25,-0.37555051490768276,13.399999999999977,12.600000000000023,0.5666166881690433,7.271871404163321,21.0,-6.0,0.9333333333333336,39.0625,,0.007643528108956892,0.024667243331724903,0.00521843321074388,0.00023333033999402083,0.0377625349914197,2.1674858810359114,0.07003009551027883,-0.15788072630056968,1.336452901695644
2024-03-12 14:37:37.758845,518oj41e,GroupC,Window 5,819.0963302752293,77.84579395343494,43.69547824583591,64.60947166809511,,,,,38.803653208224446,38.88326069286853,0.09503863108174043,0.0473737358769338,836.0,63.751799999999996,0.07625813397129186,101.25,2.0061460073283897,755.2,881.6,12.844036697247708,45.87155963302752,616.0,957.0,10.380952380952381,265.625,,0.004346806743128389,0.047189047490764774,0.008235178795497903,0.00015427559803853492,0.0599253086274296,5.730178865887234,0.7874644048001606,0.13742405311081562,-4.799340203930924,77.20421409265668,0.7141101528087574,-17.475826595199692,6.824749122046896,,,,,6.505368940067626,6.5177361456134975,-0.00892754151692457,0.0038387210632590332,91.0,-23.721600000000002,-0.04115582576025176,-12.75,-0.38195867217221835,85.20000000000005,76.60000000000002,1.2257794358369196,2.3030949027370653,26.0,47.0,-5.685714285714285,164.0625,,0.003763991765806021,0.0438653466499693,0.006375120272120073,0.00011446843920047555,0.054118927127095866,3.9432991526835344,0.21504234803306055,-0.18292322742369976,1.4878071236394614
2024-03-12 14:37:37.758845,518oj41e,GroupC,Window 6,837.1220657276996,55.75150502626608,19.34861568358151,53.56201289460327,,,,,27.744453805781294,27.81009552049046,0.066599015016767,0.03314266215365305,847.0,45.9606,0.054262809917355374,65.0,2.0094648615734787,798.8,883.0,8.450704225352112,33.33333333333333,658.0,967.0,10.142857142857142,242.1875,,0.006856168295210249,0.03266043285889175,0.008696802168132754,0.00022652691745528867,0.048439930239690045,3.755453122593463,0.6742460754439917,0.1795378755728861,-4.744799887772156,95.22994954512694,-21.380178774360097,-41.82268915745409,-4.222709651444944,,,,,-4.553830462375526,-4.555429026764575,-0.037367157581898,-0.010392352660021711,102.0,-41.5128,-0.06315114981418823,-49.0,-0.3786398179271293,128.79999999999995,78.0,-3.167553036058676,-10.23513139695713,68.0,57.0,-5.923809523809524,140.625,,0.0062733533178878816,0.02933673201809628,0.006836743644754924,0.0001867197586172293,0.04263354873935631,1.968573409389763,0.10182401867689173,-0.14080940496162928,1.5423474397982293
2024-03-12 14:37:37.758845,518oj41e,GroupC,Window 7,775.012987012987,86.64828860145306,56.720015148955284,72.45491640457857,,,,,32.450363433350354,32.50542330354699,0.11180236983564391,0.04187073504202657,782.0,100.8168,0.12892173913043478,135.5,2.6701792964328295,695.0,857.0,11.255411255411255,42.42424242424242,608.0,968.0,19.25,132.8125,,0.0012275789915440602,0.008136560056139462,0.0018060136150001417,5.866502649952903e-05,0.011228817689183193,4.505259533239357,0.7246141384927349,0.16083737976616083,-6.316633285255992,33.12087083041433,9.516604800826883,-4.451289692080316,14.670193858530354,,,,,0.15207916519353404,0.1398987562919558,0.007836197236978912,-0.0016642797716481944,37.0,13.343400000000003,0.011507779398891166,21.5,0.28207461693222147,25.0,52.0,-0.36284600599953265,-1.1442223060480359,18.0,58.0,3.1833333333333336,31.25,,0.0006447640142216925,0.004812859215343987,-5.404490837768866e-05,1.8857867661469656e-05,0.005422436188849461,2.7183798200356573,0.15219208172563492,-0.15950990076835456,-0.02948595768560658
2024-03-12 14:37:49.274064,3d8fktvx,GroupC,Baseline,979.8681318681319,119.46877895315203,58.534710228545144,104.52576688018564,,,,,114.47731324860304,114.78978170568706,0.12192332321838366,0.11682930541924094,949.0,100.07549999999999,0.1054536354056902,126.75,1.0436022261782938,881.2,1062.6,44.505494505494504,75.27472527472527,798.0,1364.0,15.166666666666666,187.5,,0.001000820094143562,0.008353908064176113,0.010760676107701457,0.000508716723278109,0.020624120989299242,0.7763367264810794,0.40505522967551005,0.5217519870681809,-4.531856890934313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
